#s	W0^2		W2^2		W4^2		W6^2		W8^2
2646.500000 3.937732e-03 4.892455e-03 -1.256347e-02 -6.384268e-03 1.199849e-02
2647.500000 3.924926e-03 4.886051e-03 -1.251577e-02 -6.392137e-03 1.194539e-02
2648.500000 3.912123e-03 4.879879e-03 -1.246783e-02 -6.400764e-03 1.189149e-02
2649.500000 3.899327e-03 4.873470e-03 -1.242018e-02 -6.408630e-03 1.183848e-02
2650.500000 3.886643e-03 4.867126e-03 -1.237281e-02 -6.416371e-03 1.178543e-02
2651.500000 3.873889e-03 4.860814e-03 -1.232520e-02 -6.424482e-03 1.173227e-02
2652.500000 3.861093e-03 4.854122e-03 -1.227753e-02 -6.431359e-03 1.167886e-02
2653.500000 3.848511e-03 4.847766e-03 -1.223057e-02 -6.438812e-03 1.162632e-02
2654.500000 3.835768e-03 4.841161e-03 -1.218310e-02 -6.445957e-03 1.157330e-02
2655.500000 3.823175e-03 4.834721e-03 -1.213610e-02 -6.453226e-03 1.152070e-02
2656.500000 3.810514e-03 4.828013e-03 -1.208891e-02 -6.459740e-03 1.146772e-02
2657.500000 3.797930e-03 4.821304e-03 -1.204212e-02 -6.466085e-03 1.141560e-02
2658.500000 3.785305e-03 4.814510e-03 -1.199514e-02 -6.472255e-03 1.136300e-02
2659.500000 3.772705e-03 4.807788e-03 -1.194822e-02 -6.478616e-03 1.131052e-02
2660.500000 3.760031e-03 4.800700e-03 -1.190115e-02 -6.483901e-03 1.125784e-02
2661.500000 3.747608e-03 4.794012e-03 -1.185486e-02 -6.489907e-03 1.120593e-02
2662.500000 3.734985e-03 4.786950e-03 -1.180801e-02 -6.495241e-03 1.115361e-02
2663.500000 3.722541e-03 4.780071e-03 -1.176168e-02 -6.500706e-03 1.110160e-02
2664.500000 3.710052e-03 4.773037e-03 -1.171533e-02 -6.505765e-03 1.104983e-02
2665.500000 3.697571e-03 4.765950e-03 -1.166901e-02 -6.510646e-03 1.099803e-02
2666.500000 3.685242e-03 4.758965e-03 -1.162319e-02 -6.515456e-03 1.094671e-02
2667.500000 3.672780e-03 4.751793e-03 -1.157697e-02 -6.520006e-03 1.089504e-02
2668.500000 3.660411e-03 4.744625e-03 -1.153107e-02 -6.524350e-03 1.084364e-02
2669.500000 3.648023e-03 4.737442e-03 -1.148512e-02 -6.528719e-03 1.079226e-02
2670.500000 3.635644e-03 4.730065e-03 -1.143929e-02 -6.532370e-03 1.074101e-02
2671.500000 3.623280e-03 4.722796e-03 -1.139349e-02 -6.536405e-03 1.068987e-02
2672.500000 3.611001e-03 4.715506e-03 -1.134797e-02 -6.540148e-03 1.063885e-02
2673.500000 3.598721e-03 4.708049e-03 -1.130258e-02 -6.543340e-03 1.058823e-02
2674.500000 3.586456e-03 4.700676e-03 -1.125718e-02 -6.546768e-03 1.053749e-02
2675.500000 3.574122e-03 4.693099e-03 -1.121155e-02 -6.549665e-03 1.048635e-02
2676.500000 3.561961e-03 4.685702e-03 -1.116655e-02 -6.552816e-03 1.043600e-02
2677.500000 3.549717e-03 4.678093e-03 -1.112135e-02 -6.555448e-03 1.038562e-02
2678.500000 3.537443e-03 4.670397e-03 -1.107607e-02 -6.557862e-03 1.033509e-02
2679.500000 3.525317e-03 4.662773e-03 -1.103131e-02 -6.560148e-03 1.028506e-02
2680.500000 3.513088e-03 4.655088e-03 -1.098610e-02 -6.562467e-03 1.023436e-02
2681.500000 3.500986e-03 4.647328e-03 -1.094149e-02 -6.564262e-03 1.018455e-02
2682.500000 3.488896e-03 4.639648e-03 -1.089691e-02 -6.566340e-03 1.013488e-02
2683.500000 3.476762e-03 4.631793e-03 -1.085224e-02 -6.567914e-03 1.008508e-02
2684.500000 3.464739e-03 4.623976e-03 -1.080798e-02 -6.569367e-03 1.003574e-02
2685.500000 3.452694e-03 4.616072e-03 -1.076366e-02 -6.570585e-03 9.986325e-03
2686.500000 3.440629e-03 4.608178e-03 -1.071920e-02 -6.571849e-03 9.936615e-03
2687.500000 3.428653e-03 4.600230e-03 -1.067519e-02 -6.572773e-03 9.887579e-03
2688.500000 3.416561e-03 4.592077e-03 -1.063083e-02 -6.573308e-03 9.838256e-03
2689.500000 3.404664e-03 4.584153e-03 -1.058705e-02 -6.574097e-03 9.789328e-03
2690.500000 3.392650e-03 4.576034e-03 -1.054294e-02 -6.574551e-03 9.740194e-03
2691.500000 3.380755e-03 4.567913e-03 -1.049937e-02 -6.574762e-03 9.691878e-03
2692.500000 3.368834e-03 4.559720e-03 -1.045558e-02 -6.574710e-03 9.642888e-03
2693.500000 3.356997e-03 4.551640e-03 -1.041219e-02 -6.574924e-03 9.594653e-03
2694.500000 3.345036e-03 4.543280e-03 -1.036842e-02 -6.574508e-03 9.546013e-03
2695.500000 3.333269e-03 4.535165e-03 -1.032527e-02 -6.574404e-03 9.498003e-03
2696.500000 3.321342e-03 4.526664e-03 -1.028174e-02 -6.573437e-03 9.449760e-03
2697.500000 3.309612e-03 4.518395e-03 -1.023881e-02 -6.572741e-03 9.401966e-03
2698.500000 3.297829e-03 4.510094e-03 -1.019571e-02 -6.572136e-03 9.354091e-03
2699.500000 3.286016e-03 4.501622e-03 -1.015256e-02 -6.570998e-03 9.306171e-03
2700.500000 3.274217e-03 4.493119e-03 -1.010951e-02 -6.569764e-03 9.258422e-03
2701.500000 3.262615e-03 4.484759e-03 -1.006713e-02 -6.568526e-03 9.211338e-03
2702.500000 3.250816e-03 4.476097e-03 -1.002417e-02 -6.566772e-03 9.163742e-03
2703.500000 3.239113e-03 4.467482e-03 -9.981548e-03 -6.564926e-03 9.116524e-03
2704.500000 3.227415e-03 4.458864e-03 -9.938935e-03 -6.563106e-03 9.069296e-03
2705.500000 3.215836e-03 4.450333e-03 -9.896782e-03 -6.561294e-03 9.022600e-03
2706.500000 3.204099e-03 4.441546e-03 -9.854142e-03 -6.559023e-03 8.975515e-03
2707.500000 3.192607e-03 4.432938e-03 -9.812375e-03 -6.556767e-03 8.929325e-03
2708.500000 3.180988e-03 4.424155e-03 -9.770150e-03 -6.554209e-03 8.882566e-03
2709.500000 3.169447e-03 4.415483e-03 -9.728194e-03 -6.551859e-03 8.836112e-03
2710.500000 3.157897e-03 4.406632e-03 -9.686310e-03 -6.548992e-03 8.789809e-03
2711.500000 3.146457e-03 4.397857e-03 -9.644858e-03 -6.546084e-03 8.744138e-03
2712.500000 3.134870e-03 4.388804e-03 -9.602965e-03 -6.542621e-03 8.698025e-03
2713.500000 3.123404e-03 4.379978e-03 -9.561396e-03 -6.539614e-03 8.652085e-03
2714.500000 3.111862e-03 4.370967e-03 -9.519692e-03 -6.536259e-03 8.606223e-03
2715.500000 3.100538e-03 4.362107e-03 -9.478690e-03 -6.532811e-03 8.560943e-03
2716.500000 3.089060e-03 4.353044e-03 -9.437220e-03 -6.529082e-03 8.515269e-03
2717.500000 3.077714e-03 4.344042e-03 -9.396271e-03 -6.525288e-03 8.470241e-03
2718.500000 3.066283e-03 4.334915e-03 -9.355062e-03 -6.521314e-03 8.424971e-03
2719.500000 3.054861e-03 4.325709e-03 -9.313934e-03 -6.517039e-03 8.379842e-03
2720.500000 3.043580e-03 4.316696e-03 -9.273228e-03 -6.513060e-03 8.335105e-03
2721.500000 3.032255e-03 4.307483e-03 -9.232487e-03 -6.508556e-03 8.290361e-03
2722.500000 3.020978e-03 4.298288e-03 -9.191908e-03 -6.503989e-03 8.245795e-03
2723.500000 3.009618e-03 4.288947e-03 -9.151121e-03 -6.499194e-03 8.201182e-03
2724.500000 2.998441e-03 4.279820e-03 -9.110919e-03 -6.494634e-03 8.157089e-03
2725.500000 2.987263e-03 4.270580e-03 -9.070799e-03 -6.489759e-03 8.113149e-03
2726.500000 2.975938e-03 4.261095e-03 -9.030210e-03 -6.484407e-03 8.068728e-03
2727.500000 2.964783e-03 4.251726e-03 -8.990225e-03 -6.478997e-03 8.024966e-03
2728.500000 2.953593e-03 4.242400e-03 -8.950118e-03 -6.473930e-03 7.981122e-03
2729.500000 2.942507e-03 4.233037e-03 -8.910448e-03 -6.468448e-03 7.937824e-03
2730.500000 2.931324e-03 4.223511e-03 -8.870504e-03 -6.462704e-03 7.894298e-03
2731.500000 2.920196e-03 4.214010e-03 -8.830762e-03 -6.456914e-03 7.850993e-03
2732.500000 2.909131e-03 4.204538e-03 -8.791213e-03 -6.451043e-03 7.807782e-03
2733.500000 2.898151e-03 4.195101e-03 -8.752028e-03 -6.445127e-03 7.765103e-03
2734.500000 2.887091e-03 4.185548e-03 -8.712582e-03 -6.438995e-03 7.722177e-03
2735.500000 2.875985e-03 4.175864e-03 -8.673091e-03 -6.432647e-03 7.679363e-03
2736.500000 2.865060e-03 4.166310e-03 -8.634168e-03 -6.426223e-03 7.636965e-03
2737.500000 2.854099e-03 4.156609e-03 -8.595268e-03 -6.419469e-03 7.594847e-03
2738.500000 2.843129e-03 4.146993e-03 -8.556232e-03 -6.413010e-03 7.552391e-03
2739.500000 2.832163e-03 4.137236e-03 -8.517351e-03 -6.406092e-03 7.510355e-03
2740.500000 2.821188e-03 4.127446e-03 -8.478442e-03 -6.399116e-03 7.468250e-03
2741.500000 2.810406e-03 4.117839e-03 -8.440132e-03 -6.392215e-03 7.426617e-03
2742.500000 2.799519e-03 4.108055e-03 -8.401594e-03 -6.385112e-03 7.384943e-03
2743.500000 2.788656e-03 4.098227e-03 -8.363153e-03 -6.377752e-03 7.343389e-03
2744.500000 2.777895e-03 4.088567e-03 -8.325010e-03 -6.370721e-03 7.302063e-03
2745.500000 2.766965e-03 4.078525e-03 -8.286468e-03 -6.362895e-03 7.260551e-03
2746.500000 2.756258e-03 4.068658e-03 -8.248764e-03 -6.355107e-03 7.220105e-03
2747.500000 2.745403e-03 4.058674e-03 -8.210446e-03 -6.347273e-03 7.178702e-03
2748.500000 2.734731e-03 4.048841e-03 -8.172845e-03 -6.339554e-03 7.138290e-03
2749.500000 2.723971e-03 4.038850e-03 -8.134943e-03 -6.331531e-03 7.097438e-03
2750.500000 2.713286e-03 4.028861e-03 -8.097400e-03 -6.323348e-03 7.057189e-03
2751.500000 2.702594e-03 4.018889e-03 -8.059804e-03 -6.315281e-03 7.016791e-03
2752.500000 2.691999e-03 4.008916e-03 -8.022550e-03 -6.306880e-03 6.976718e-03
2753.500000 2.681247e-03 3.998734e-03 -7.984838e-03 -6.298282e-03 6.936256e-03
2754.500000 2.670718e-03 3.988783e-03 -7.947918e-03 -6.289920e-03 6.896753e-03
2755.500000 2.660136e-03 3.978683e-03 -7.910853e-03 -6.281176e-03 6.857055e-03
2756.500000 2.649510e-03 3.968472e-03 -7.873743e-03 -6.272264e-03 6.817523e-03
2757.500000 2.639042e-03 3.958463e-03 -7.837070e-03 -6.263560e-03 6.778212e-03
2758.500000 2.628554e-03 3.948342e-03 -7.800450e-03 -6.254614e-03 6.739164e-03
2759.500000 2.617942e-03 3.937992e-03 -7.763450e-03 -6.245189e-03 6.699715e-03
2760.500000 2.607521e-03 3.927861e-03 -7.727121e-03 -6.236100e-03 6.661040e-03
2761.500000 2.597078e-03 3.917638e-03 -7.690770e-03 -6.226755e-03 6.622399e-03
2762.500000 2.586645e-03 3.907434e-03 -7.654430e-03 -6.217437e-03 6.583702e-03
2763.500000 2.576163e-03 3.897102e-03 -7.617946e-03 -6.207829e-03 6.544826e-03
2764.500000 2.565825e-03 3.886860e-03 -7.582058e-03 -6.198221e-03 6.506794e-03
2765.500000 2.555386e-03 3.876496e-03 -7.545815e-03 -6.188476e-03 6.468296e-03
2766.500000 2.545126e-03 3.866241e-03 -7.510306e-03 -6.178707e-03 6.430839e-03
2767.500000 2.534820e-03 3.855978e-03 -7.474562e-03 -6.168999e-03 6.392962e-03
2768.500000 2.524459e-03 3.845532e-03 -7.438704e-03 -6.158802e-03 6.355019e-03
2769.500000 2.514138e-03 3.835019e-03 -7.403083e-03 -6.148347e-03 6.317449e-03
2770.500000 2.503900e-03 3.824723e-03 -7.367633e-03 -6.138400e-03 6.279870e-03
2771.500000 2.493676e-03 3.814328e-03 -7.332376e-03 -6.128170e-03 6.242780e-03
2772.500000 2.483455e-03 3.803874e-03 -7.297124e-03 -6.117714e-03 6.205564e-03
2773.500000 2.473291e-03 3.793433e-03 -7.262123e-03 -6.107149e-03 6.168786e-03
2774.500000 2.463118e-03 3.782962e-03 -7.227101e-03 -6.096549e-03 6.131913e-03
2775.500000 2.452961e-03 3.772413e-03 -7.192212e-03 -6.085686e-03 6.095270e-03
2776.500000 2.442895e-03 3.762053e-03 -7.157608e-03 -6.075276e-03 6.058972e-03
2777.500000 2.432728e-03 3.751361e-03 -7.122791e-03 -6.063996e-03 6.022530e-03
2778.500000 2.422720e-03 3.740932e-03 -7.088459e-03 -6.053211e-03 5.986558e-03
2779.500000 2.412673e-03 3.730480e-03 -7.053916e-03 -6.042427e-03 5.950157e-03
2780.500000 2.402589e-03 3.719834e-03 -7.019455e-03 -6.031169e-03 5.914216e-03
2781.500000 2.392575e-03 3.709245e-03 -6.985254e-03 -6.019963e-03 5.878558e-03
2782.500000 2.382543e-03 3.698524e-03 -6.951068e-03 -6.008375e-03 5.843007e-03
2783.500000 2.372653e-03 3.688055e-03 -6.917236e-03 -5.997210e-03 5.807591e-03
2784.500000 2.362736e-03 3.677446e-03 -6.883471e-03 -5.985767e-03 5.772504e-03
2785.500000 2.352769e-03 3.666806e-03 -6.849457e-03 -5.974298e-03 5.736972e-03
2786.500000 2.342877e-03 3.656113e-03 -6.815879e-03 -5.962553e-03 5.702207e-03
2787.500000 2.333003e-03 3.645427e-03 -6.782320e-03 -5.950748e-03 5.667351e-03
2788.500000 2.323149e-03 3.634744e-03 -6.748861e-03 -5.938934e-03 5.632644e-03
2789.500000 2.313298e-03 3.624040e-03 -6.715444e-03 -5.927112e-03 5.597996e-03
2790.500000 2.303569e-03 3.613423e-03 -6.682453e-03 -5.915210e-03 5.563844e-03
2791.500000 2.293757e-03 3.602683e-03 -6.649237e-03 -5.903178e-03 5.529494e-03
2792.500000 2.283995e-03 3.591927e-03 -6.616235e-03 -5.890997e-03 5.495408e-03
2793.500000 2.274314e-03 3.581283e-03 -6.583535e-03 -5.879034e-03 5.461721e-03
2794.500000 2.264513e-03 3.570377e-03 -6.550503e-03 -5.866467e-03 5.427743e-03
2795.500000 2.254844e-03 3.559682e-03 -6.517819e-03 -5.854263e-03 5.393930e-03
2796.500000 2.245223e-03 3.548925e-03 -6.485444e-03 -5.841799e-03 5.360681e-03
2797.500000 2.235572e-03 3.538160e-03 -6.452953e-03 -5.829415e-03 5.327273e-03
2798.500000 2.225901e-03 3.527335e-03 -6.420418e-03 -5.816887e-03 5.293848e-03
2799.500000 2.216349e-03 3.516573e-03 -6.388357e-03 -5.804296e-03 5.261009e-03
2800.500000 2.206759e-03 3.505758e-03 -6.356159e-03 -5.791635e-03 5.227996e-03
2801.500000 2.197209e-03 3.494916e-03 -6.324150e-03 -5.778800e-03 5.195217e-03
2802.500000 2.187698e-03 3.484110e-03 -6.292332e-03 -5.766039e-03 5.162798e-03
2803.500000 2.178244e-03 3.473309e-03 -6.260705e-03 -5.753134e-03 5.130483e-03
2804.500000 2.168720e-03 3.462427e-03 -6.228851e-03 -5.740175e-03 5.097907e-03
2805.500000 2.159273e-03 3.451590e-03 -6.197314e-03 -5.727194e-03 5.065774e-03
2806.500000 2.149870e-03 3.440761e-03 -6.165949e-03 -5.714129e-03 5.033857e-03
2807.500000 2.140441e-03 3.429868e-03 -6.134538e-03 -5.700942e-03 5.001940e-03
2808.500000 2.131031e-03 3.418964e-03 -6.103224e-03 -5.687725e-03 4.970154e-03
2809.500000 2.121688e-03 3.408105e-03 -6.072138e-03 -5.674453e-03 4.938575e-03
2810.500000 2.112366e-03 3.397255e-03 -6.041183e-03 -5.661237e-03 4.907250e-03
2811.500000 2.103037e-03 3.386346e-03 -6.010188e-03 -5.647785e-03 4.875791e-03
2812.500000 2.093776e-03 3.375483e-03 -5.979488e-03 -5.634405e-03 4.844717e-03
2813.500000 2.084540e-03 3.364618e-03 -5.948893e-03 -5.620947e-03 4.813825e-03
2814.500000 2.075279e-03 3.353706e-03 -5.918259e-03 -5.607446e-03 4.782937e-03
2815.500000 2.066024e-03 3.342715e-03 -5.887695e-03 -5.593664e-03 4.752139e-03
2816.500000 2.056856e-03 3.331846e-03 -5.857382e-03 -5.580068e-03 4.721548e-03
2817.500000 2.047682e-03 3.320959e-03 -5.827095e-03 -5.566445e-03 4.691074e-03
2818.500000 2.038505e-03 3.309925e-03 -5.796926e-03 -5.552405e-03 4.660867e-03
2819.500000 2.029405e-03 3.299045e-03 -5.766937e-03 -5.538667e-03 4.630709e-03
2820.500000 2.020315e-03 3.288172e-03 -5.736983e-03 -5.524940e-03 4.600570e-03
2821.500000 2.011220e-03 3.277192e-03 -5.707133e-03 -5.510909e-03 4.570729e-03
2822.500000 2.002156e-03 3.266262e-03 -5.677341e-03 -5.496978e-03 4.540820e-03
2823.500000 1.993112e-03 3.255319e-03 -5.647671e-03 -5.482966e-03 4.511173e-03
2824.500000 1.984157e-03 3.244416e-03 -5.618364e-03 -5.468897e-03 4.481972e-03
2825.500000 1.975173e-03 3.233487e-03 -5.588953e-03 -5.454843e-03 4.452599e-03
2826.500000 1.966223e-03 3.222525e-03 -5.559710e-03 -5.440587e-03 4.423510e-03
2827.500000 1.957344e-03 3.211651e-03 -5.530674e-03 -5.426429e-03 4.394550e-03
2828.500000 1.948393e-03 3.200652e-03 -5.501472e-03 -5.412100e-03 4.365532e-03
2829.500000 1.939540e-03 3.189760e-03 -5.472608e-03 -5.397917e-03 4.336861e-03
2830.500000 1.930669e-03 3.178795e-03 -5.443704e-03 -5.383493e-03 4.308172e-03
2831.500000 1.921842e-03 3.167881e-03 -5.414992e-03 -5.369225e-03 4.279742e-03
2832.500000 1.913001e-03 3.156856e-03 -5.386278e-03 -5.354584e-03 4.251337e-03
2833.500000 1.904282e-03 3.146030e-03 -5.357941e-03 -5.340310e-03 4.223311e-03
2834.500000 1.895424e-03 3.134902e-03 -5.329292e-03 -5.325471e-03 4.195147e-03
2835.500000 1.886767e-03 3.124150e-03 -5.301146e-03 -5.311327e-03 4.167214e-03
2836.500000 1.878019e-03 3.113143e-03 -5.272821e-03 -5.296574e-03 4.139267e-03
2837.500000 1.869361e-03 3.102260e-03 -5.244801e-03 -5.282016e-03 4.111683e-03
2838.500000 1.860696e-03 3.091289e-03 -5.216850e-03 -5.267257e-03 4.084271e-03
2839.500000 1.852080e-03 3.080420e-03 -5.188987e-03 -5.252676e-03 4.056797e-03
2840.500000 1.843496e-03 3.069488e-03 -5.161364e-03 -5.237865e-03 4.029812e-03
2841.500000 1.834869e-03 3.058505e-03 -5.133576e-03 -5.222997e-03 4.002575e-03
2842.500000 1.826301e-03 3.047624e-03 -5.105944e-03 -5.208336e-03 3.975381e-03
2843.500000 1.817781e-03 3.036704e-03 -5.078597e-03 -5.193445e-03 3.948753e-03
2844.500000 1.809333e-03 3.025873e-03 -5.051442e-03 -5.178650e-03 3.922186e-03
2845.500000 1.800723e-03 3.014816e-03 -5.023785e-03 -5.163534e-03 3.895105e-03
2846.500000 1.792264e-03 3.003911e-03 -4.996687e-03 -5.148593e-03 3.868733e-03
2847.500000 1.783856e-03 2.993133e-03 -4.969667e-03 -5.133913e-03 3.842280e-03
2848.500000 1.775498e-03 2.982298e-03 -4.942958e-03 -5.119000e-03 3.816363e-03
2849.500000 1.767071e-03 2.971341e-03 -4.916025e-03 -5.103819e-03 3.790197e-03
2850.500000 1.758668e-03 2.960336e-03 -4.889284e-03 -5.088463e-03 3.764425e-03
2851.500000 1.750370e-03 2.949549e-03 -4.862772e-03 -5.073581e-03 3.738644e-03
2852.500000 1.742070e-03 2.938713e-03 -4.836313e-03 -5.058553e-03 3.713016e-03
2853.500000 1.733753e-03 2.927828e-03 -4.809808e-03 -5.043396e-03 3.687345e-03
2854.500000 1.725462e-03 2.916924e-03 -4.783443e-03 -5.028132e-03 3.661878e-03
2855.500000 1.717212e-03 2.906031e-03 -4.757235e-03 -5.012810e-03 3.636580e-03
2856.500000 1.709031e-03 2.895282e-03 -4.731220e-03 -4.997818e-03 3.611437e-03
2857.500000 1.700765e-03 2.884323e-03 -4.705052e-03 -4.982425e-03 3.586311e-03
2858.500000 1.692664e-03 2.873585e-03 -4.679372e-03 -4.967271e-03 3.561617e-03
2859.500000 1.684532e-03 2.862791e-03 -4.653604e-03 -4.952039e-03 3.536788e-03
2860.500000 1.676397e-03 2.851965e-03 -4.627865e-03 -4.936723e-03 3.512092e-03
2861.500000 1.668325e-03 2.841165e-03 -4.602381e-03 -4.921371e-03 3.487681e-03
2862.500000 1.660192e-03 2.830302e-03 -4.576662e-03 -4.905947e-03 3.462930e-03
2863.500000 1.652171e-03 2.819549e-03 -4.551396e-03 -4.890675e-03 3.438837e-03
2864.500000 1.644139e-03 2.808750e-03 -4.526048e-03 -4.875213e-03 3.414504e-03
2865.500000 1.636200e-03 2.798073e-03 -4.501033e-03 -4.859954e-03 3.390574e-03
2866.500000 1.628192e-03 2.787225e-03 -4.475911e-03 -4.844377e-03 3.366734e-03
2867.500000 1.620237e-03 2.776441e-03 -4.450970e-03 -4.828896e-03 3.343093e-03
2868.500000 1.612316e-03 2.765730e-03 -4.426054e-03 -4.813531e-03 3.319263e-03
2869.500000 1.604458e-03 2.755038e-03 -4.401404e-03 -4.798054e-03 3.295810e-03
2870.500000 1.596571e-03 2.744275e-03 -4.376744e-03 -4.782505e-03 3.272526e-03
2871.500000 1.588818e-03 2.733698e-03 -4.352453e-03 -4.767183e-03 3.249421e-03
2872.500000 1.580866e-03 2.722843e-03 -4.327552e-03 -4.751467e-03 3.225767e-03
2873.500000 1.573147e-03 2.712255e-03 -4.303466e-03 -4.736095e-03 3.203058e-03
2874.500000 1.565302e-03 2.701467e-03 -4.279015e-03 -4.720413e-03 3.179973e-03
2875.500000 1.557557e-03 2.690778e-03 -4.254882e-03 -4.704779e-03 3.157191e-03
2876.500000 1.549833e-03 2.680131e-03 -4.230784e-03 -4.689209e-03 3.134394e-03
2877.500000 1.542166e-03 2.669559e-03 -4.206902e-03 -4.673794e-03 3.111860e-03
2878.500000 1.534510e-03 2.658979e-03 -4.183057e-03 -4.658295e-03 3.089363e-03
2879.500000 1.526872e-03 2.648295e-03 -4.159416e-03 -4.642464e-03 3.067288e-03
2880.500000 1.519221e-03 2.637700e-03 -4.135642e-03 -4.627004e-03 3.044896e-03
2881.500000 1.511628e-03 2.627079e-03 -4.112149e-03 -4.611289e-03 3.022986e-03
2882.500000 1.504049e-03 2.616509e-03 -4.088626e-03 -4.595687e-03 3.000823e-03
2883.500000 1.496540e-03 2.605984e-03 -4.065404e-03 -4.580098e-03 2.979131e-03
2884.500000 1.489016e-03 2.595461e-03 -4.042090e-03 -4.564523e-03 2.957233e-03
2885.500000 1.481500e-03 2.584852e-03 -4.018948e-03 -4.548740e-03 2.935765e-03
2886.500000 1.474023e-03 2.574349e-03 -3.995823e-03 -4.533141e-03 2.914088e-03
2887.500000 1.466555e-03 2.563773e-03 -3.972839e-03 -4.517317e-03 2.892760e-03
2888.500000 1.459125e-03 2.553278e-03 -3.949934e-03 -4.501666e-03 2.871423e-03
2889.500000 1.451762e-03 2.542843e-03 -3.927257e-03 -4.486036e-03 2.850303e-03
2890.500000 1.444374e-03 2.532301e-03 -3.904650e-03 -4.470243e-03 2.829529e-03
2891.500000 1.436980e-03 2.521792e-03 -3.881897e-03 -4.454454e-03 2.808311e-03
2892.500000 1.429700e-03 2.511418e-03 -3.859567e-03 -4.438893e-03 2.787663e-03
2893.500000 1.422326e-03 2.500920e-03 -3.836917e-03 -4.423148e-03 2.766611e-03
2894.500000 1.415130e-03 2.490617e-03 -3.814892e-03 -4.407629e-03 2.746296e-03
2895.500000 1.407895e-03 2.480234e-03 -3.792767e-03 -4.391928e-03 2.725916e-03
2896.500000 1.400645e-03 2.469815e-03 -3.770609e-03 -4.376196e-03 2.705486e-03
2897.500000 1.393430e-03 2.459421e-03 -3.748548e-03 -4.360386e-03 2.685107e-03
2898.500000 1.386297e-03 2.449154e-03 -3.726787e-03 -4.344877e-03 2.665134e-03
2899.500000 1.379099e-03 2.438745e-03 -3.704848e-03 -4.329051e-03 2.644951e-03
2900.500000 1.371997e-03 2.428490e-03 -3.683170e-03 -4.313477e-03 2.624957e-03
2901.500000 1.364879e-03 2.418195e-03 -3.661487e-03 -4.297860e-03 2.605032e-03
2902.500000 1.357838e-03 2.407924e-03 -3.640133e-03 -4.282115e-03 2.585616e-03
2903.500000 1.350766e-03 2.397649e-03 -3.618627e-03 -4.266462e-03 2.565862e-03
2904.500000 1.343730e-03 2.387344e-03 -3.597333e-03 -4.250618e-03 2.546552e-03
2905.500000 1.336716e-03 2.377137e-03 -3.576012e-03 -4.235035e-03 2.526979e-03
2906.500000 1.329732e-03 2.366904e-03 -3.554853e-03 -4.219290e-03 2.507677e-03
2907.500000 1.322778e-03 2.356670e-03 -3.533877e-03 -4.203549e-03 2.488708e-03
2908.500000 1.315846e-03 2.346487e-03 -3.512916e-03 -4.187870e-03 2.469658e-03
2909.500000 1.308936e-03 2.336334e-03 -3.491998e-03 -4.172210e-03 2.450579e-03
2910.500000 1.302060e-03 2.326187e-03 -3.471278e-03 -4.156572e-03 2.431821e-03
2911.500000 1.295214e-03 2.316127e-03 -3.450554e-03 -4.141054e-03 2.412883e-03
2912.500000 1.288415e-03 2.306034e-03 -3.430124e-03 -4.125409e-03 2.394516e-03
2913.500000 1.281514e-03 2.295768e-03 -3.409385e-03 -4.109430e-03 2.375803e-03
2914.500000 1.274800e-03 2.285824e-03 -3.389175e-03 -4.094035e-03 2.357541e-03
2915.500000 1.268057e-03 2.275800e-03 -3.368899e-03 -4.078464e-03 2.339176e-03
2916.500000 1.261262e-03 2.265686e-03 -3.348478e-03 -4.062713e-03 2.320745e-03
2917.500000 1.254567e-03 2.255695e-03 -3.328381e-03 -4.047121e-03 2.302628e-03
2918.500000 1.247915e-03 2.245750e-03 -3.308458e-03 -4.031634e-03 2.284713e-03
2919.500000 1.241198e-03 2.235680e-03 -3.288377e-03 -4.015899e-03 2.266765e-03
2920.500000 1.234632e-03 2.225833e-03 -3.268744e-03 -4.000527e-03 2.249155e-03
2921.500000 1.227959e-03 2.215822e-03 -3.248743e-03 -3.984809e-03 2.231100e-03
2922.500000 1.221373e-03 2.205882e-03 -3.229142e-03 -3.969232e-03 2.213692e-03
2923.500000 1.214839e-03 2.196046e-03 -3.209609e-03 -3.953770e-03 2.196166e-03
